ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
467588,Male,Yes,63,Yes,Artist,0.0,Average,4.0,Cat_6,C
460920,Male,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_6,C
460452,Female,Yes,37,Yes,Entertainment,0.0,Average,2.0,Cat_1,B
467279,Female,No,25,Yes,Entertainment,8.0,Low,3.0,Cat_6,D
465309,Female,No,18,No,Healthcare,6.0,Low,4.0,Cat_7,D
459923,Male,No,31,Yes,Marketing,0.0,Low,2.0,Cat_3,D
463036,Male,Yes,48,Yes,Artist,,Low,6.0,Cat_6,B
466966,Male,Yes,61,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
460529,Male,No,33,No,Artist,,Low,,Cat_3,C
466366,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_2,D
460797,Male,Yes,47,Yes,Artist,4.0,Low,1.0,Cat_3,A
463224,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6,B
467755,Male,Yes,37,Yes,Artist,6.0,Low,2.0,Cat_6,C
462393,Female,No,26,Yes,Entertainment,6.0,Low,2.0,Cat_6,D
467119,Male,Yes,38,No,Marketing,0.0,High,4.0,Cat_7,B
465467,Male,,33,No,Healthcare,1.0,Low,3.0,Cat_6,C
460862,Male,Yes,52,No,Entertainment,1.0,Average,4.0,Cat_3,B
460906,Female,Yes,89,Yes,Lawyer,1.0,High,3.0,Cat_6,A
467239,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,D
461198,Female,No,89,Yes,Lawyer,,Low,1.0,Cat_6,D
464913,Male,Yes,52,Yes,Entertainment,0.0,Low,4.0,Cat_4,B
459948,Female,No,62,Yes,Engineer,0.0,Low,1.0,Cat_6,B
467283,Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_2,C
464762,Female,Yes,52,No,Engineer,9.0,Average,4.0,Cat_4,B
464963,Female,Yes,47,Yes,Entertainment,1.0,Low,2.0,Cat_4,B
461062,Female,No,25,No,Executive,1.0,Low,3.0,Cat_6,D
462756,Female,No,23,No,Engineer,1.0,Low,4.0,Cat_6,B
462645,Female,Yes,39,No,Engineer,,Average,6.0,Cat_4,D
462637,Female,Yes,58,No,Marketing,,Average,6.0,Cat_4,D
465019,Male,Yes,53,Yes,Artist,0.0,Low,3.0,Cat_6,A
462498,Female,Yes,55,Yes,Doctor,0.0,Average,3.0,Cat_6,B
463658,Male,Yes,43,Yes,Artist,3.0,Average,3.0,Cat_6,C
460411,Male,Yes,43,Yes,Healthcare,7.0,High,2.0,Cat_6,A
463437,Male,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,B
466987,Male,Yes,63,No,Artist,5.0,Average,2.0,Cat_6,C
463985,Female,Yes,29,Yes,Artist,4.0,Low,2.0,Cat_1,D
462339,Male,No,33,Yes,Artist,3.0,Low,5.0,Cat_6,A
460741,Male,Yes,58,Yes,Artist,1.0,Average,5.0,Cat_6,B
461413,Female,No,40,Yes,Artist,2.0,Low,1.0,Cat_6,B
462497,Male,No,35,Yes,Artist,1.0,Low,2.0,Cat_6,B
466614,Male,No,21,No,Healthcare,1.0,Low,6.0,Cat_5,D
466474,Male,No,29,Yes,Entertainment,6.0,Low,3.0,Cat_6,A
462977,Male,Yes,36,No,Artist,,Average,3.0,Cat_6,B
465002,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,C
465101,Female,Yes,88,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
466011,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_4,B
465378,Female,Yes,57,Yes,Artist,4.0,Average,,Cat_6,C
459918,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_3,B
465792,Female,Yes,57,Yes,Engineer,1.0,Low,4.0,Cat_3,C
459343,Female,Yes,40,Yes,Entertainment,12.0,Low,6.0,Cat_6,A
464949,Male,Yes,19,No,Executive,0.0,High,3.0,Cat_4,A
461170,Female,No,40,No,Engineer,0.0,Low,3.0,Cat_3,A
465656,Male,Yes,78,No,Lawyer,1.0,Low,,Cat_6,B
462933,Male,Yes,55,,Entertainment,,High,5.0,Cat_6,B
466540,Male,No,22,No,Healthcare,2.0,Low,2.0,Cat_4,D
460811,Female,Yes,52,No,Engineer,1.0,High,2.0,Cat_6,A
467822,Male,Yes,31,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
462791,Female,No,33,No,Healthcare,7.0,Low,4.0,Cat_5,D
461313,Male,Yes,57,Yes,Artist,1.0,Average,,Cat_6,C
462108,Female,Yes,27,Yes,Homemaker,,Average,2.0,Cat_6,A
459194,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,C
464227,Male,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6,C
461153,Female,Yes,32,Yes,Artist,,High,3.0,Cat_3,A
462769,Female,Yes,42,No,Homemaker,6.0,High,4.0,Cat_6,B
467855,Male,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6,D
461456,Female,No,40,No,Marketing,0.0,Low,1.0,Cat_6,A
465430,Male,No,28,No,Healthcare,4.0,Low,5.0,Cat_7,C
459224,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C
462215,Female,No,20,No,Marketing,1.0,Low,3.0,Cat_4,D
460276,Female,Yes,37,Yes,Artist,3.0,Low,2.0,Cat_6,C
460376,Female,No,29,Yes,Healthcare,3.0,Low,4.0,Cat_2,C
466044,Male,Yes,27,No,Entertainment,0.0,Average,4.0,Cat_6,A
464381,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_6,A
467890,Male,Yes,62,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
466686,Female,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,D
465819,Female,No,42,Yes,Engineer,1.0,Low,7.0,Cat_4,A
466183,Male,Yes,50,Yes,Entertainment,0.0,Average,2.0,Cat_3,C
460316,Female,No,39,No,Healthcare,4.0,Low,3.0,Cat_6,D
465389,Male,Yes,46,Yes,Artist,1.0,Low,2.0,Cat_6,B
462958,Male,No,26,No,Marketing,1.0,Low,5.0,Cat_6,D
466579,Male,No,21,No,Marketing,0.0,Low,5.0,Cat_1,D
467118,Male,Yes,55,Yes,Entertainment,1.0,Average,3.0,Cat_7,B
467224,Female,No,19,No,Entertainment,0.0,Low,4.0,Cat_6,D
463526,Male,No,41,Yes,Doctor,0.0,Low,1.0,Cat_6,A
464810,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_4,A
459406,Male,Yes,72,No,Executive,0.0,High,2.0,Cat_6,B
464094,Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_6,B
463364,Female,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6,B
467916,Female,Yes,48,Yes,Artist,6.0,Low,1.0,Cat_6,C
461578,Female,Yes,61,Yes,Artist,0.0,Average,4.0,Cat_6,C
459332,Female,Yes,72,Yes,Homemaker,1.0,Low,,Cat_6,B
463734,Male,Yes,38,No,Executive,0.0,Average,3.0,Cat_6,A
467942,Female,Yes,41,Yes,Artist,1.0,High,4.0,Cat_2,C
461423,Male,No,28,Yes,Artist,0.0,Low,3.0,Cat_4,B
467596,Male,Yes,37,No,Artist,1.0,Low,5.0,Cat_3,C
465943,Male,No,26,No,Healthcare,0.0,Low,,Cat_6,D
460050,Male,Yes,50,Yes,Entertainment,3.0,Low,2.0,Cat_6,A
465474,Male,No,27,No,Marketing,8.0,Low,4.0,Cat_4,D
461272,Male,Yes,67,Yes,Artist,0.0,Low,1.0,Cat_3,B
465707,Male,Yes,39,Yes,Entertainment,1.0,Average,4.0,Cat_3,C
460396,Female,Yes,41,Yes,Entertainment,9.0,Low,1.0,Cat_7,D
460604,Female,Yes,41,No,Entertainment,9.0,High,2.0,Cat_4,A
465900,Female,No,36,Yes,Entertainment,7.0,Low,1.0,Cat_6,A
465727,Male,No,42,No,Marketing,1.0,Low,5.0,Cat_4,D
460540,Female,Yes,30,No,Artist,1.0,Average,2.0,Cat_3,D
464446,Female,Yes,50,Yes,Engineer,0.0,Low,,Cat_6,B
465586,Male,Yes,72,No,Artist,1.0,Low,1.0,Cat_6,B
459212,Female,Yes,68,Yes,Artist,1.0,Average,2.0,Cat_6,C
460285,Female,No,57,Yes,Doctor,0.0,Low,2.0,Cat_6,B
461576,Male,Yes,39,Yes,Artist,10.0,Low,2.0,Cat_4,C
459115,Female,No,21,No,Marketing,1.0,Low,5.0,Cat_4,D
467905,Male,Yes,43,Yes,Executive,0.0,High,3.0,Cat_6,D
467146,Female,No,27,No,Homemaker,9.0,Low,1.0,Cat_6,D
466732,Female,Yes,48,Yes,Engineer,0.0,High,2.0,Cat_4,B
465681,Male,Yes,45,Yes,Entertainment,0.0,Average,2.0,Cat_4,A
463370,Male,Yes,46,Yes,Doctor,2.0,Low,4.0,Cat_3,A
460018,Female,Yes,33,Yes,Artist,1.0,Average,2.0,Cat_6,C
461234,Female,No,53,Yes,Artist,3.0,Low,,Cat_4,A
464385,Male,Yes,70,No,Engineer,0.0,Average,2.0,Cat_6,B
459886,Male,Yes,26,No,Artist,1.0,Low,4.0,Cat_6,A
460098,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_3,B
467561,Male,Yes,61,Yes,Artist,1.0,Low,2.0,Cat_6,B
458998,Male,Yes,37,No,Doctor,9.0,Low,2.0,Cat_6,D
463441,Male,Yes,42,Yes,Artist,8.0,High,4.0,Cat_6,C
463693,Male,Yes,35,Yes,Artist,9.0,High,3.0,Cat_6,C
467148,Male,No,28,Yes,Artist,,Low,1.0,Cat_6,A
459700,Male,Yes,37,Yes,Executive,0.0,Average,5.0,Cat_6,B
460175,Female,No,28,No,Artist,0.0,Low,5.0,Cat_2,C
463323,Male,Yes,31,Yes,Healthcare,2.0,Low,2.0,Cat_6,D
463706,Female,No,33,Yes,Doctor,0.0,Low,3.0,Cat_6,D
462906,Female,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,D
460223,Male,No,47,No,Entertainment,1.0,Low,1.0,Cat_6,A
462256,Female,Yes,59,Yes,Homemaker,0.0,Average,4.0,Cat_6,B
459895,Male,Yes,38,Yes,,9.0,Average,2.0,Cat_6,C
459213,Female,No,38,Yes,Healthcare,0.0,Low,4.0,Cat_6,A
460282,Male,Yes,40,No,Executive,0.0,Low,3.0,Cat_6,D
466529,Female,Yes,28,Yes,Doctor,0.0,Average,2.0,Cat_2,A
463339,Female,Yes,27,Yes,Engineer,4.0,Low,2.0,Cat_3,B
466174,Female,No,20,No,Healthcare,8.0,Low,4.0,Cat_2,D
463884,Female,No,26,No,Artist,1.0,Low,1.0,Cat_6,D
465623,Male,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6,C
459817,Female,Yes,65,No,Marketing,,Low,,Cat_6,D
462938,Female,No,50,Yes,Artist,6.0,Low,1.0,Cat_6,B
459970,Male,No,40,Yes,Artist,1.0,Low,2.0,Cat_6,A
467404,Male,Yes,52,Yes,Artist,4.0,Low,1.0,Cat_6,C
460499,Female,,58,No,Marketing,14.0,High,6.0,Cat_3,D
464692,Female,No,48,No,Marketing,1.0,Low,1.0,Cat_3,D
465481,Female,No,28,No,Artist,1.0,Low,4.0,Cat_4,B
466850,Female,No,30,No,Doctor,,Low,3.0,Cat_4,D
462366,Male,Yes,50,No,Engineer,1.0,Low,2.0,Cat_6,D
467683,Male,Yes,26,Yes,Healthcare,9.0,High,3.0,Cat_2,D
464955,Female,Yes,38,No,Engineer,1.0,Average,6.0,Cat_4,B
462083,Male,No,19,No,Healthcare,1.0,Low,5.0,Cat_6,D
464960,Female,No,22,No,Healthcare,0.0,Low,5.0,Cat_4,D
461350,Male,No,30,No,Healthcare,1.0,Low,4.0,Cat_2,D
466264,Male,Yes,33,Yes,,0.0,Low,2.0,Cat_3,D
462875,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
460491,Female,No,22,No,Healthcare,1.0,Low,7.0,Cat_3,D
459727,Male,Yes,83,No,Lawyer,,High,2.0,Cat_6,B
463628,Female,No,30,Yes,Artist,9.0,Low,1.0,Cat_6,A
462287,Female,Yes,73,Yes,Artist,,Average,2.0,Cat_6,C
465918,Female,No,39,Yes,Artist,5.0,Low,3.0,Cat_6,B
462687,Male,No,29,No,Homemaker,11.0,Low,3.0,Cat_3,D
458986,Male,No,18,No,Healthcare,7.0,Low,4.0,Cat_6,D
459598,Male,Yes,40,No,Artist,,Average,2.0,Cat_4,A
461618,Female,Yes,42,Yes,Artist,,High,3.0,Cat_6,C
466043,Female,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_6,B
463188,Female,Yes,48,Yes,Artist,2.0,Low,2.0,Cat_6,C
463736,Male,Yes,48,No,Entertainment,,Average,5.0,Cat_6,C
459386,Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_6,B
461237,Male,No,30,Yes,Doctor,0.0,Low,5.0,Cat_2,A
461384,Male,Yes,71,Yes,Lawyer,2.0,High,,Cat_6,A
459658,Male,Yes,60,Yes,Artist,1.0,Average,3.0,Cat_6,C
465830,Female,Yes,52,No,,7.0,Average,7.0,Cat_4,A
459437,Male,Yes,68,Yes,Lawyer,,High,2.0,Cat_6,B
460659,Female,Yes,47,Yes,Marketing,,Average,3.0,Cat_6,A
462752,Female,No,26,No,Healthcare,,Low,1.0,Cat_6,D
467338,Female,No,27,Yes,Healthcare,2.0,Low,6.0,Cat_6,D
466054,Female,Yes,33,No,Homemaker,8.0,Average,4.0,Cat_4,D
460029,Female,Yes,35,Yes,Healthcare,12.0,Average,2.0,Cat_2,D
466351,Female,No,22,No,Healthcare,2.0,Low,3.0,Cat_4,D
459359,Male,Yes,46,Yes,Entertainment,,Average,4.0,Cat_6,C
460981,Female,Yes,42,No,Marketing,0.0,Average,2.0,Cat_6,A
459562,Male,Yes,59,No,Entertainment,1.0,Average,2.0,Cat_7,C
463962,Female,,35,Yes,Artist,12.0,Low,2.0,Cat_6,B
463448,Male,Yes,40,Yes,Artist,8.0,Average,2.0,Cat_6,B
465816,Male,Yes,51,No,Executive,9.0,Average,3.0,Cat_4,A
464078,Male,Yes,88,No,Lawyer,0.0,Low,,Cat_6,B
467400,Male,Yes,61,No,Artist,,Low,2.0,Cat_6,A
467143,Female,No,53,No,Lawyer,1.0,Low,3.0,Cat_6,D
467497,Male,Yes,51,Yes,Artist,1.0,Low,3.0,Cat_6,D
461738,Female,Yes,46,Yes,,,Average,3.0,Cat_6,C
460367,Male,Yes,73,Yes,Artist,1.0,Low,2.0,Cat_6,B
463954,Male,Yes,22,No,Entertainment,1.0,Average,3.0,Cat_4,D
459878,Male,Yes,47,No,Entertainment,1.0,Average,5.0,Cat_6,C
465479,Male,No,27,No,Artist,1.0,Low,1.0,Cat_4,D
466813,Male,Yes,59,Yes,Artist,1.0,Low,,Cat_6,A
460290,Female,,50,Yes,Artist,,High,1.0,,B
459734,Female,Yes,85,Yes,Artist,1.0,Low,,Cat_6,A
463115,Male,Yes,36,Yes,Homemaker,5.0,Low,1.0,Cat_6,D
463029,Male,Yes,51,No,Artist,,Average,3.0,Cat_6,C
465074,Male,No,25,Yes,Artist,1.0,Low,4.0,Cat_6,A
464890,Female,No,33,No,Engineer,0.0,Low,7.0,Cat_4,A
460597,Female,No,20,No,Marketing,1.0,Low,2.0,Cat_3,D
459759,Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,C
462144,Female,No,39,Yes,Artist,3.0,Low,1.0,Cat_6,A
464999,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6,C
460612,Male,No,33,Yes,Entertainment,9.0,Low,4.0,Cat_3,C
464669,Female,Yes,42,No,Engineer,0.0,Low,4.0,Cat_4,D
467785,Male,Yes,43,No,Artist,1.0,Low,2.0,Cat_6,B
463976,Female,No,29,No,Healthcare,5.0,Low,4.0,Cat_4,A
467495,Male,Yes,66,No,Artist,2.0,High,3.0,Cat_6,C
463547,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_2,B
464066,Female,No,29,Yes,Healthcare,9.0,Low,3.0,Cat_4,A
460966,Female,Yes,58,Yes,Engineer,1.0,Average,4.0,Cat_6,B
462248,Male,Yes,55,No,Artist,0.0,Low,2.0,Cat_6,B
466161,Male,Yes,46,No,Artist,0.0,Average,,Cat_6,C
467012,Male,Yes,49,Yes,Executive,1.0,High,4.0,Cat_6,C
461126,Female,No,28,Yes,Homemaker,,Low,2.0,Cat_4,B
460496,Male,No,19,No,Healthcare,7.0,Low,5.0,Cat_3,D
460057,Male,No,36,Yes,Artist,2.0,Low,1.0,Cat_6,C
461056,Female,Yes,57,Yes,Artist,0.0,High,3.0,Cat_3,C
460765,Male,Yes,80,No,Lawyer,1.0,Low,1.0,Cat_6,D
467287,Male,No,28,Yes,Entertainment,,Low,3.0,Cat_4,D
464192,Female,Yes,61,No,Lawyer,0.0,High,3.0,Cat_6,D
463564,Female,Yes,41,Yes,Doctor,0.0,Low,1.0,Cat_6,B
462185,Male,No,18,No,Doctor,0.0,Low,3.0,Cat_6,D
463141,Male,Yes,60,Yes,Artist,,Low,1.0,Cat_3,A
459309,Female,Yes,41,Yes,Artist,9.0,High,2.0,Cat_2,B
467110,Male,,60,Yes,Lawyer,1.0,High,1.0,Cat_6,D
462332,Female,Yes,37,Yes,Artist,1.0,High,2.0,Cat_7,A
462660,Female,Yes,27,No,Homemaker,9.0,Average,2.0,Cat_6,A
459672,Male,Yes,47,No,Artist,3.0,Average,3.0,Cat_6,C
459172,Male,No,21,No,Healthcare,3.0,Low,3.0,Cat_2,D
464250,Male,Yes,53,Yes,Executive,6.0,High,3.0,Cat_6,C
462778,Male,Yes,60,Yes,Entertainment,0.0,Low,,Cat_6,D
460957,Male,Yes,48,Yes,Entertainment,1.0,Low,,Cat_4,B
467677,Male,Yes,57,No,Entertainment,0.0,High,3.0,Cat_4,D
466394,Female,Yes,42,No,Entertainment,6.0,Average,5.0,Cat_6,A
459620,Female,Yes,29,No,Marketing,,Low,,,D
464413,Female,Yes,36,Yes,Engineer,0.0,Low,1.0,Cat_3,B
460123,Female,Yes,33,Yes,Engineer,9.0,Low,2.0,Cat_6,D
466842,Male,No,19,No,Healthcare,8.0,Low,5.0,Cat_2,D
459215,Female,Yes,58,Yes,Artist,0.0,Low,3.0,Cat_3,C
467031,Male,Yes,59,Yes,Artist,11.0,Average,3.0,Cat_6,C
462747,Male,No,25,No,Doctor,7.0,Low,4.0,Cat_6,C
459616,Female,No,21,No,Healthcare,,Low,4.0,Cat_1,D
464070,Male,No,39,Yes,Artist,5.0,Low,2.0,Cat_6,B
462074,Female,No,57,Yes,Artist,1.0,Low,1.0,Cat_6,B
462669,Female,Yes,40,Yes,Entertainment,,High,6.0,Cat_6,A
462676,Female,Yes,48,Yes,Entertainment,,Average,4.0,Cat_6,A
460041,Female,Yes,48,No,Artist,8.0,Average,3.0,Cat_6,A
467691,Female,Yes,53,Yes,Artist,,Average,3.0,Cat_6,C
465116,Female,Yes,66,Yes,Artist,0.0,Low,2.0,Cat_6,C
466695,Female,Yes,31,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
461847,Male,Yes,41,No,Entertainment,0.0,Low,4.0,Cat_6,A
464550,Male,Yes,50,Yes,Artist,,Low,4.0,Cat_6,C
460708,Male,Yes,35,Yes,Artist,0.0,Low,3.0,Cat_6,C
461442,Male,Yes,47,Yes,Artist,1.0,Average,6.0,Cat_2,C
466741,Female,,53,No,Artist,9.0,Low,2.0,Cat_6,B
465864,Male,Yes,32,Yes,Entertainment,9.0,Average,2.0,Cat_6,D
464611,Male,No,31,Yes,Artist,1.0,Low,4.0,Cat_7,C
464493,Female,Yes,66,Yes,Lawyer,6.0,Average,4.0,Cat_5,B
464196,Female,,36,Yes,Entertainment,8.0,Low,1.0,Cat_6,A
462097,Male,Yes,42,Yes,Doctor,8.0,Average,2.0,Cat_2,B
467474,Male,No,18,No,Healthcare,3.0,Low,5.0,Cat_6,D
461428,Male,No,49,Yes,Artist,1.0,Low,1.0,Cat_6,C
461594,Female,Yes,59,Yes,Artist,,Average,2.0,Cat_6,C
459127,Male,No,43,Yes,Healthcare,1.0,Low,7.0,Cat_6,D
464998,Male,Yes,59,Yes,Artist,1.0,High,2.0,Cat_6,C
467160,Male,Yes,40,No,,0.0,Average,2.0,Cat_3,A
466559,Male,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,D
462455,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_2,D
465060,Female,Yes,79,Yes,Lawyer,14.0,High,3.0,Cat_6,C
459275,Female,No,18,No,Doctor,2.0,Low,4.0,Cat_6,D
460106,Female,Yes,67,Yes,Entertainment,1.0,Low,,Cat_6,A
466916,Male,Yes,87,Yes,Lawyer,3.0,Low,1.0,Cat_6,C
463615,Female,Yes,58,Yes,Artist,,Average,2.0,Cat_6,C
461817,Female,No,25,No,Doctor,1.0,Low,3.0,Cat_6,D
461195,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_4,D
461249,Female,No,53,Yes,Artist,1.0,Low,,Cat_7,D
465650,Female,No,32,No,Marketing,0.0,Low,4.0,Cat_6,A
463682,Male,Yes,41,Yes,Artist,12.0,Average,2.0,Cat_6,B
465885,Female,No,41,Yes,Marketing,1.0,Low,2.0,Cat_6,A
466675,Female,Yes,49,Yes,Artist,2.0,Average,2.0,Cat_6,C
465962,Male,Yes,33,Yes,Healthcare,0.0,Low,2.0,Cat_7,A
466278,Female,No,31,No,,0.0,Low,2.0,Cat_3,A
467807,Male,Yes,50,Yes,Executive,1.0,Average,3.0,Cat_6,B
464182,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_2,C
464862,Female,No,20,No,Engineer,8.0,Low,5.0,Cat_4,D
460087,Female,Yes,56,Yes,Entertainment,0.0,Average,2.0,Cat_6,B
463322,Female,Yes,72,Yes,Lawyer,1.0,High,4.0,Cat_2,B
467204,Male,No,27,Yes,Healthcare,,Low,3.0,Cat_6,D
460575,Female,No,27,No,Artist,,Low,,Cat_3,D
466975,Male,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_6,C
462175,Female,No,36,Yes,Homemaker,9.0,Low,1.0,Cat_2,A
465664,Female,Yes,84,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
462913,Female,No,25,Yes,Artist,4.0,Low,5.0,Cat_6,C
461342,Male,Yes,43,No,Executive,3.0,High,4.0,Cat_6,B
463793,Male,No,26,No,Healthcare,1.0,Low,6.0,Cat_4,A
462907,Male,No,29,No,Healthcare,2.0,Low,5.0,Cat_6,D
464097,Male,Yes,35,Yes,Doctor,5.0,High,2.0,Cat_6,D
466611,Male,No,21,No,Marketing,7.0,Low,3.0,Cat_6,B
460311,Male,No,25,Yes,Entertainment,2.0,Low,3.0,Cat_1,D
461807,Male,No,30,Yes,Doctor,10.0,Low,4.0,Cat_6,D
464057,Male,No,32,Yes,Marketing,0.0,Low,5.0,Cat_6,B
463665,Male,Yes,50,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
466590,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,C
463635,Female,Yes,41,Yes,Artist,0.0,Low,3.0,Cat_6,A
462722,Female,No,27,No,Homemaker,,Low,4.0,Cat_6,C
459519,Female,Yes,45,Yes,Artist,,Average,2.0,Cat_6,A
466199,Female,Yes,38,Yes,Artist,1.0,Low,2.0,Cat_3,C
466307,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,C
459882,Male,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,B
467709,Female,Yes,37,Yes,Artist,5.0,Low,2.0,Cat_6,D
463920,Female,No,28,Yes,Homemaker,8.0,Low,1.0,Cat_6,D
464910,Female,Yes,45,Yes,Artist,0.0,Average,5.0,Cat_4,C
467971,Female,No,31,Yes,Artist,1.0,Low,4.0,Cat_6,D
461408,Male,Yes,46,Yes,Marketing,1.0,Low,3.0,Cat_6,D
466218,Female,,22,No,Healthcare,5.0,Low,4.0,Cat_2,D
460195,Male,No,38,Yes,Entertainment,7.0,Low,1.0,Cat_6,D
463721,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_2,B
461787,Male,Yes,72,Yes,Artist,0.0,Average,2.0,Cat_6,C
463992,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_6,B
465284,Female,No,31,No,Marketing,8.0,Low,4.0,Cat_6,D
461774,Female,Yes,81,Yes,Lawyer,1.0,High,3.0,Cat_6,B
464696,Female,No,37,Yes,Engineer,0.0,Low,1.0,Cat_4,A
466087,Male,,22,No,Healthcare,8.0,High,6.0,Cat_4,D
459984,Female,Yes,36,Yes,Entertainment,0.0,Average,3.0,Cat_6,B
464421,Female,Yes,27,No,Marketing,,High,4.0,Cat_6,D
459340,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,B
464289,Male,Yes,42,No,Marketing,1.0,Low,3.0,Cat_6,A
467510,Male,Yes,51,Yes,Entertainment,3.0,Low,3.0,Cat_6,B
466370,Female,,48,Yes,Artist,0.0,Low,4.0,Cat_2,C
465815,Male,Yes,41,No,Doctor,0.0,Average,2.0,Cat_4,A
466208,Male,Yes,67,No,Executive,2.0,High,1.0,Cat_6,C
466963,Male,No,63,No,Entertainment,7.0,Low,1.0,Cat_6,A
459532,Female,Yes,27,Yes,Healthcare,,Low,2.0,Cat_6,D
466175,Male,Yes,25,Yes,Doctor,1.0,Low,2.0,Cat_6,C
465798,Female,No,41,Yes,Healthcare,0.0,Low,3.0,Cat_6,C
466373,Male,Yes,63,Yes,Executive,1.0,High,1.0,Cat_6,B
464707,Male,Yes,48,No,,1.0,Average,4.0,Cat_4,A
459617,Male,No,31,Yes,Entertainment,0.0,Low,5.0,Cat_6,D
462207,Male,No,26,No,Doctor,0.0,Low,6.0,Cat_4,D
461757,Female,Yes,55,Yes,Artist,1.0,Average,3.0,Cat_6,C
466004,Male,Yes,52,Yes,Artist,0.0,Average,6.0,Cat_4,C
459558,Male,No,30,Yes,Entertainment,0.0,Low,3.0,Cat_6,D
464419,Male,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6,C
461370,Male,No,26,Yes,Doctor,1.0,Low,3.0,Cat_6,D
465804,Female,Yes,68,No,Engineer,0.0,Low,1.0,Cat_4,A
466865,Female,No,32,No,Homemaker,9.0,Low,5.0,Cat_3,D
459692,Female,Yes,71,Yes,Lawyer,8.0,High,2.0,Cat_6,C
466629,Male,No,28,No,Healthcare,1.0,Low,5.0,Cat_6,C
462247,Female,Yes,42,No,Artist,1.0,High,4.0,Cat_6,B
463182,Male,Yes,59,Yes,Entertainment,1.0,Low,3.0,Cat_6,B
464581,Female,No,25,No,Doctor,,Low,4.0,Cat_6,D
462067,Male,No,32,No,Doctor,9.0,Low,4.0,Cat_3,D
466321,Male,Yes,41,Yes,Entertainment,2.0,Low,2.0,Cat_4,C
467972,Male,No,22,No,Artist,1.0,Low,3.0,Cat_6,D
464583,Female,No,37,Yes,Engineer,7.0,Low,,Cat_6,A
463921,Female,Yes,49,Yes,,,Low,1.0,Cat_6,B
461674,Male,Yes,48,Yes,Executive,0.0,High,4.0,Cat_6,C
467582,Male,Yes,39,Yes,Executive,0.0,High,3.0,Cat_2,B
461825,Female,No,56,No,Engineer,,Low,1.0,Cat_6,A
466553,Male,Yes,39,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
463031,Female,Yes,38,Yes,Artist,1.0,Average,4.0,Cat_6,B
465421,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_4,A
466823,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,B
460198,Male,No,43,Yes,Entertainment,9.0,Low,1.0,Cat_6,D
463569,Female,Yes,59,No,Marketing,1.0,Average,4.0,Cat_1,D
